Modus Code (V1 & V2),V2 Code (Supersedes to)
L_MODV2_SOIL_LINDEX_001,L_MODV2_SOIL_LINDEX_001
L_MODV2_SOIL_LREC_001,L_MODV2_SOIL_LREC_001
L_MODV2_SOIL_LREC_002,L_MODV2_SOIL_LREC_002
L_MODV2_SOIL_LREC_003,L_MODV2_SOIL_LREC_003
L_MODV2_SOIL_LREC_004,L_MODV2_SOIL_LREC_004
L_MODV2_SOIL_LREC_005,L_MODV2_SOIL_LREC_005
L_MODV2_SOIL_LREC_006,L_MODV2_SOIL_LREC_006
L_MODV2_SOIL_LREC_007,L_MODV2_SOIL_LREC_007
L_MODV2_SOIL_LREC_008,L_MODV2_SOIL_LREC_008
L_MODV2_SOIL_LREC_009,L_MODV2_SOIL_LREC_009
L_MODV2_SOIL_LI_001,L_MODV2_SOIL_LI_001
L_MODV2_SOIL_MG_001,L_MODV2_SOIL_MG_001
L_MODV2_SOIL_MG_002,L_MODV2_SOIL_MG_002
L_MODV2_SOIL_MG_003,L_MODV2_SOIL_MG_003
L_MODV2_SOIL_MG_004,L_MODV2_SOIL_MG_004
L_MODV2_SOIL_MG_005,L_MODV2_SOIL_MG_005
L_MODV2_SOIL_MG_006,L_MODV2_SOIL_MG_006
L_MODV2_SOIL_MG_007,L_MODV2_SOIL_MG_007
L_MODV2_SOIL_MG_008,L_MODV2_SOIL_MG_008
L_MODV2_SOIL_MG_009,L_MODV2_SOIL_MG_009
L_MODV2_SOIL_MG_010,L_MODV2_SOIL_MG_010
L_MODV2_SOIL_MG_011,L_MODV2_SOIL_MG_011
L_MODV2_SOIL_MG_012,L_MODV2_SOIL_MG_012
L_MODV2_SOIL_MG_013,L_MODV2_SOIL_MG_013
L_MODV2_SOIL_MG_014,L_MODV2_SOIL_MG_014
L_MODV2_SOIL_MG_015,L_MODV2_SOIL_MG_015
L_MODV2_SOIL_MG_016,L_MODV2_SOIL_MG_016
L_MODV2_SOIL_MG_017,L_MODV2_SOIL_MG_017
L_MODV2_SOIL_MG_018,L_MODV2_SOIL_MG_018
L_MODV2_SOIL_MG_019,L_MODV2_SOIL_MG_019
L_MODV2_SOIL_MG_020,L_MODV2_SOIL_MG_020
L_MODV2_SOIL_MG_021,L_MODV2_SOIL_MG_021
L_MODV2_SOIL_MG_022,L_MODV2_SOIL_MG_022
L_MODV2_SOIL_MG_023,L_MODV2_SOIL_MG_023
L_MODV2_SOIL_MG_024,L_MODV2_SOIL_MG_024
L_MODV2_SOIL_MG_025,L_MODV2_SOIL_MG_025
L_MODV2_SOIL_MG_026,L_MODV2_SOIL_MG_026
L_MODV2_SOIL_MG_027,L_MODV2_SOIL_MG_027
L_MODV2_SOIL_MG_028,L_MODV2_SOIL_MG_028
L_MODV2_SOIL_MG_029,L_MODV2_SOIL_MG_029
L_MODV2_SOIL_MG_030,L_MODV2_SOIL_MG_030
L_MODV2_SOIL_MG_031,L_MODV2_SOIL_MG_031
